Player_ID,Player_Type,Account_Age_Days,Device_Type,Region_Server,Days_Since_Last_Login,Login_Count_Last_7D,Matches_Played_Last_7D,Total_Play_Minutes_Last_7D,Reward_Points_Earned_Last_7D,Friend_Invites_Sent_Last_7D,Tutorial_Completed_Flag,Avg_Load_Time_Sec_Last_7D,Crash_Count_Last_7D,Special_Event_Participation_Last_7D,Number_Of_Topup_7D
15103,non-whale,established,ios,SEA,10.0,2.0,5.0,88.0,133.0,0.0,1.0,4.53,1.0,1.0,0.0
15104,non-whale,established,android,NA,8.0,7.0,26.0,171.0,888.0,2.0,1.0,3.42,0.0,0.0,1.0
15105,non-whale,new_account,ios,SEA,18.0,7.0,9.0,3.0,250.0,1.0,1.0,2.94,0.0,0.0,0.0
15106,non-whale,new_account,android,SEA,12.0,9.0,11.0,101.0,60.0,0.0,1.0,3.77,0.0,0.0,0.0
15107,non-whale,veteran,android,EU,21.0,0.0,5.0,71.0,45.0,0.0,1.0,3.05,0.0,0.0,1.0
15108,non-whale,established,android,SEA,26.0,2.0,7.0,85.0,121.0,0.0,1.0,3.17,0.0,0.0,0.0
15109,non-whale,established,android,EU,27.0,6.0,19.0,185.0,756.0,1.0,1.0,3.3,0.0,1.0,1.0
15110,non-whale,veteran,ios,SEA,2.0,3.0,4.0,68.0,163.0,0.0,1.0,3.67,0.0,0.0,0.0
15111,non-whale,since_beta,ios,EU,1.0,11.0,33.0,310.0,580.0,0.0,1.0,2.91,0.0,1.0,2.0
15112,non-whale,since_beta,android,SEA,12.0,13.0,37.0,289.0,743.0,1.0,1.0,2.85,0.0,0.0,0.0
15113,non-whale,new_account,android,NA,2.0,6.0,9.0,153.0,282.0,0.0,1.0,3.43,0.0,0.0,0.0
15114,non-whale,new_account,android,SEA,24.0,4.0,7.0,33.0,25.0,0.0,1.0,3.21,0.0,0.0,0.0
15115,non-whale,established,android,SEA,10.0,5.0,4.0,64.0,36.0,0.0,1.0,3.02,,0.0,0.0
15116,whale,since_beta,android,NA,1.0,15.0,45.0,578.0,2625.0,0.0,1.0,1.79,0.0,1.0,3.0
15117,non-whale,since_beta,android,EU,0.0,10.0,24.0,157.0,328.0,0.0,1.0,2.52,0.0,0.0,2.0
15118,non-whale,new_account,ios,SEA,5.0,5.0,,93.0,325.0,0.0,1.0,3.69,0.0,0.0,0.0
15119,non-whale,since_beta,android,NA,14.0,,4.0,82.0,46.0,0.0,1.0,3.62,0.0,0.0,0.0
15120,non-whale,established,ios,SEA,1.0,9.0,17.0,207.0,345.0,0.0,1.0,2.77,0.0,1.0,1.0
15121,non-whale,since_beta,android,EU,3.0,4.0,25.0,92.0,563.0,0.0,1.0,2.59,0.0,0.0,2.0
15122,non-whale,veteran,android,SEA,9.0,4.0,2.0,80.0,67.0,0.0,1.0,3.21,0.0,0.0,0.0
15123,non-whale,veteran,ios,NA,14.0,16.0,28.0,114.0,1032.0,1.0,1.0,2.58,0.0,1.0,0.0
15124,non-whale,since_beta,ios,EU,6.0,13.0,32.0,181.0,819.0,1.0,1.0,2.25,0.0,1.0,3.0
15125,non-whale,veteran,ios,EU,6.0,3.0,4.0,52.0,82.0,0.0,1.0,3.2,0.0,0.0,1.0
15126,non-whale,established,ios,NA,11.0,5.0,4.0,64.0,82.0,0.0,1.0,2.81,0.0,0.0,0.0
15127,non-whale,new_account,ios,EU,2.0,11.0,21.0,358.0,1004.0,0.0,1.0,2.47,0.0,1.0,2.0
15128,non-whale,established,android,EU,15.0,5.0,10.0,114.0,42.0,0.0,1.0,3.11,0.0,0.0,1.0
15129,non-whale,new_account,android,EU,10.0,6.0,3.0,151.0,367.0,0.0,0.0,3.61,0.0,0.0,3.0
15130,non-whale,established,ios,SEA,24.0,3.0,7.0,111.0,0.0,0.0,1.0,3.27,2.0,0.0,0.0
15131,non-whale,veteran,android,SEA,,2.0,0.0,79.0,186.0,0.0,1.0,3.91,0.0,0.0,0.0
15132,non-whale,new_account,ios,SEA,7.0,5.0,14.0,73.0,0.0,1.0,1.0,2.86,0.0,0.0,0.0
15133,non-whale,new_account,android,SEA,25.0,5.0,10.0,119.0,276.0,1.0,1.0,2.52,0.0,1.0,0.0
15134,non-whale,veteran,android,,25.0,3.0,5.0,116.0,0.0,0.0,1.0,1.93,0.0,0.0,0.0
15135,non-whale,established,ios,SEA,5.0,8.0,27.0,244.0,359.0,2.0,1.0,2.75,1.0,0.0,1.0
15136,non-whale,since_beta,android,SEA,4.0,1.0,4.0,69.0,163.0,0.0,1.0,2.66,0.0,1.0,0.0
15137,non-whale,veteran,ios,NA,22.0,6.0,5.0,58.0,195.0,1.0,1.0,2.85,0.0,1.0,0.0
15138,non-whale,veteran,ios,EU,6.0,2.0,12.0,79.0,92.0,0.0,1.0,3.35,0.0,0.0,1.0
15139,non-whale,established,ios,NA,,5.0,5.0,84.0,48.0,0.0,1.0,2.91,0.0,0.0,0.0
15140,whale,established,ios,SEA,9.0,11.0,37.0,536.0,1892.0,4.0,1.0,2.21,0.0,0.0,4.0
15141,non-whale,veteran,ios,NA,2.0,10.0,28.0,208.0,872.0,0.0,1.0,2.28,0.0,1.0,2.0
15142,non-whale,new_account,ios,EU,7.0,7.0,7.0,130.0,257.0,0.0,0.0,3.28,0.0,1.0,1.0
15143,non-whale,since_beta,ios,NA,10.0,12.0,24.0,258.0,835.0,2.0,1.0,2.03,0.0,0.0,1.0
15144,non-whale,established,ios,NA,16.0,1.0,8.0,44.0,101.0,1.0,0.0,1.89,0.0,0.0,0.0
15145,non-whale,since_beta,android,SEA,3.0,15.0,28.0,183.0,548.0,3.0,1.0,2.56,0.0,1.0,1.0
15146,non-whale,new_account,ios,SEA,7.0,7.0,12.0,87.0,178.0,1.0,1.0,2.7,0.0,1.0,0.0
15147,non-whale,since_beta,android,SEA,9.0,10.0,33.0,276.0,605.0,0.0,1.0,2.49,0.0,0.0,1.0
15148,non-whale,since_beta,android,NA,21.0,7.0,24.0,296.0,,0.0,1.0,2.45,0.0,0.0,2.0
15149,non-whale,new_account,android,EU,13.0,5.0,9.0,94.0,330.0,0.0,1.0,2.82,0.0,0.0,2.0
15150,non-whale,established,android,NA,0.0,6.0,3.0,77.0,121.0,0.0,1.0,3.0,0.0,0.0,0.0
15151,non-whale,veteran,android,SEA,26.0,9.0,23.0,180.0,445.0,1.0,1.0,3.06,0.0,0.0,1.0
15152,non-whale,new_account,ios,NA,2.0,1.0,11.0,110.0,239.0,1.0,1.0,3.41,,1.0,0.0
15153,non-whale,new_account,ios,NA,0.0,0.0,10.0,78.0,70.0,0.0,1.0,2.31,0.0,1.0,1.0
15154,non-whale,veteran,ios,NA,22.0,4.0,7.0,68.0,99.0,0.0,1.0,3.28,0.0,0.0,0.0
15155,non-whale,since_beta,ios,EU,2.0,7.0,31.0,320.0,683.0,0.0,1.0,2.34,0.0,1.0,1.0
15156,non-whale,veteran,android,EU,6.0,6.0,21.0,301.0,1108.0,2.0,1.0,2.76,0.0,1.0,2.0
15157,non-whale,since_beta,ios,EU,15.0,2.0,5.0,127.0,76.0,0.0,1.0,3.26,0.0,0.0,1.0
15158,non-whale,since_beta,ios,EU,1.0,14.0,27.0,261.0,573.0,3.0,1.0,1.86,0.0,0.0,2.0
15159,non-whale,established,android,NA,7.0,2.0,4.0,7.0,0.0,0.0,1.0,3.74,0.0,1.0,0.0
15160,non-whale,established,ios,SEA,1.0,4.0,5.0,56.0,82.0,0.0,1.0,2.65,0.0,0.0,0.0
15161,non-whale,established,ios,SEA,16.0,7.0,4.0,20.0,99.0,0.0,1.0,3.98,0.0,0.0,0.0
15162,non-whale,since_beta,android,NA,13.0,11.0,28.0,194.0,572.0,0.0,1.0,3.16,0.0,0.0,2.0
15163,non-whale,established,android,SEA,11.0,2.0,4.0,91.0,113.0,1.0,1.0,3.32,0.0,0.0,0.0
15164,non-whale,veteran,ios,SEA,19.0,7.0,27.0,197.0,682.0,0.0,1.0,2.68,0.0,1.0,0.0
15165,non-whale,established,ios,NA,17.0,3.0,4.0,57.0,57.0,0.0,1.0,3.87,0.0,0.0,0.0
15166,non-whale,established,android,SEA,1.0,3.0,6.0,17.0,146.0,0.0,1.0,2.78,0.0,,0.0
15167,non-whale,established,android,NA,5.0,2.0,4.0,41.0,187.0,0.0,1.0,3.09,0.0,0.0,0.0
15168,non-whale,established,android,SEA,12.0,7.0,6.0,63.0,74.0,0.0,1.0,4.01,0.0,0.0,0.0
15169,non-whale,since_beta,android,SEA,0.0,10.0,27.0,255.0,938.0,2.0,1.0,3.02,0.0,0.0,1.0
15170,whale,since_beta,ios,NA,1.0,20.0,63.0,365.0,2837.0,1.0,1.0,1.9,0.0,1.0,2.0
15171,non-whale,established,ios,SEA,11.0,4.0,9.0,74.0,109.0,0.0,1.0,2.61,0.0,1.0,0.0
15172,non-whale,new_account,ios,EU,21.0,2.0,5.0,65.0,99.0,0.0,1.0,2.73,0.0,0.0,1.0
15173,non-whale,veteran,android,EU,16.0,9.0,29.0,302.0,1163.0,0.0,1.0,2.44,0.0,1.0,3.0
15174,non-whale,veteran,ios,SEA,23.0,4.0,5.0,85.0,57.0,1.0,1.0,3.55,0.0,0.0,0.0
15175,non-whale,new_account,android,SEA,9.0,10.0,11.0,86.0,285.0,0.0,0.0,2.26,,0.0,1.0
15176,non-whale,veteran,ios,EU,4.0,14.0,21.0,230.0,1191.0,0.0,1.0,2.39,0.0,0.0,2.0
15177,non-whale,established,ios,NA,15.0,1.0,5.0,85.0,43.0,0.0,1.0,2.76,0.0,0.0,0.0
15178,non-whale,veteran,android,SEA,6.0,6.0,10.0,101.0,0.0,1.0,1.0,2.72,0.0,1.0,0.0
15179,non-whale,since_beta,android,NA,7.0,5.0,25.0,211.0,683.0,1.0,1.0,2.52,0.0,1.0,1.0
15180,non-whale,veteran,android,EU,15.0,1.0,1.0,73.0,201.0,0.0,1.0,3.95,0.0,0.0,1.0
15181,non-whale,established,ios,SEA,4.0,4.0,6.0,87.0,71.0,0.0,1.0,3.25,1.0,0.0,0.0
15182,non-whale,established,android,SEA,6.0,1.0,7.0,88.0,88.0,0.0,1.0,3.15,0.0,0.0,0.0
15183,non-whale,established,android,EU,4.0,9.0,19.0,249.0,902.0,0.0,1.0,2.28,0.0,0.0,2.0
15184,non-whale,veteran,android,EU,4.0,12.0,27.0,234.0,335.0,1.0,1.0,2.83,0.0,1.0,3.0
15185,non-whale,established,ios,SEA,6.0,3.0,4.0,87.0,85.0,0.0,1.0,3.34,0.0,0.0,0.0
15186,non-whale,since_beta,ios,,7.0,14.0,21.0,290.0,1157.0,1.0,1.0,3.18,0.0,1.0,1.0
15187,non-whale,veteran,ios,EU,25.0,3.0,6.0,78.0,75.0,0.0,1.0,3.76,0.0,1.0,1.0
15188,non-whale,since_beta,ios,EU,8.0,13.0,19.0,222.0,948.0,2.0,1.0,2.17,0.0,0.0,3.0
15189,non-whale,established,ios,SEA,17.0,3.0,4.0,62.0,48.0,0.0,1.0,3.35,0.0,0.0,0.0
15190,non-whale,established,ios,NA,3.0,5.0,19.0,145.0,1069.0,0.0,1.0,2.68,0.0,0.0,1.0
15191,non-whale,new_account,android,SEA,7.0,6.0,8.0,136.0,217.0,1.0,1.0,2.63,0.0,0.0,0.0
15192,non-whale,new_account,android,NA,14.0,5.0,8.0,83.0,78.0,0.0,1.0,3.25,0.0,0.0,0.0
15193,non-whale,veteran,android,NA,12.0,6.0,4.0,42.0,122.0,0.0,1.0,2.93,0.0,1.0,0.0
15194,non-whale,established,ios,SEA,21.0,3.0,6.0,81.0,166.0,0.0,1.0,3.08,0.0,0.0,0.0
15195,non-whale,veteran,android,SEA,14.0,2.0,4.0,11.0,162.0,0.0,1.0,4.1,0.0,1.0,0.0
15196,non-whale,veteran,ios,SEA,21.0,3.0,7.0,38.0,70.0,1.0,1.0,3.84,0.0,1.0,0.0
15197,whale,veteran,android,NA,5.0,20.0,44.0,396.0,2370.0,1.0,1.0,1.68,0.0,1.0,2.0
15198,non-whale,new_account,ios,SEA,4.0,1.0,8.0,126.0,190.0,0.0,0.0,2.63,0.0,0.0,0.0
15199,non-whale,established,ios,SEA,23.0,1.0,5.0,99.0,0.0,1.0,1.0,2.87,0.0,0.0,0.0
15200,non-whale,veteran,android,EU,4.0,8.0,23.0,195.0,338.0,2.0,1.0,3.43,0.0,1.0,3.0
15201,non-whale,established,android,EU,5.0,14.0,17.0,180.0,908.0,0.0,1.0,2.97,0.0,0.0,4.0
15202,non-whale,veteran,android,SEA,22.0,9.0,23.0,331.0,844.0,3.0,1.0,2.42,0.0,0.0,1.0
15203,non-whale,veteran,ios,SEA,11.0,6.0,6.0,33.0,179.0,0.0,1.0,3.66,0.0,1.0,0.0
15204,non-whale,since_beta,ios,SEA,7.0,5.0,5.0,90.0,7.0,0.0,1.0,3.54,1.0,1.0,0.0
15205,non-whale,established,android,EU,1.0,12.0,23.0,227.0,932.0,1.0,1.0,2.62,0.0,0.0,2.0
15206,non-whale,veteran,ios,NA,24.0,3.0,6.0,115.0,123.0,0.0,1.0,3.69,0.0,0.0,0.0
15207,whale,veteran,ios,SEA,0.0,20.0,46.0,592.0,3160.0,0.0,1.0,2.22,0.0,0.0,4.0
15208,non-whale,veteran,android,SEA,2.0,9.0,29.0,190.0,383.0,0.0,1.0,2.95,0.0,1.0,1.0
15209,non-whale,veteran,ios,SEA,25.0,3.0,10.0,19.0,139.0,1.0,1.0,3.41,0.0,0.0,0.0
15210,non-whale,veteran,ios,SEA,5.0,2.0,4.0,75.0,177.0,0.0,1.0,2.98,0.0,1.0,0.0
15211,non-whale,new_account,ios,SEA,14.0,3.0,15.0,27.0,249.0,0.0,1.0,3.76,0.0,1.0,0.0
15212,non-whale,since_beta,ios,SEA,10.0,11.0,12.0,148.0,1000.0,1.0,1.0,2.85,0.0,1.0,1.0
15213,non-whale,new_account,ios,SEA,8.0,3.0,9.0,127.0,47.0,0.0,1.0,2.56,0.0,0.0,0.0
15214,non-whale,veteran,ios,SEA,5.0,5.0,5.0,83.0,70.0,0.0,1.0,2.79,0.0,0.0,0.0
15215,non-whale,new_account,android,NA,2.0,11.0,13.0,280.0,774.0,0.0,1.0,2.37,0.0,1.0,1.0
15216,non-whale,since_beta,ios,SEA,7.0,11.0,21.0,234.0,785.0,0.0,1.0,2.53,0.0,1.0,2.0
15217,non-whale,new_account,ios,SEA,11.0,3.0,14.0,92.0,180.0,0.0,1.0,2.11,0.0,0.0,0.0
15218,non-whale,since_beta,android,EU,3.0,1.0,4.0,87.0,113.0,0.0,1.0,2.84,0.0,1.0,1.0
15219,non-whale,veteran,android,SEA,21.0,1.0,7.0,49.0,74.0,0.0,0.0,2.66,0.0,0.0,0.0
15220,non-whale,veteran,android,SEA,12.0,2.0,5.0,30.0,175.0,0.0,1.0,4.09,0.0,0.0,0.0
15221,non-whale,new_account,ios,SEA,2.0,7.0,8.0,62.0,0.0,1.0,1.0,2.92,0.0,0.0,0.0
15222,non-whale,new_account,android,NA,3.0,7.0,12.0,80.0,148.0,0.0,0.0,3.28,0.0,1.0,0.0
15223,non-whale,new_account,ios,SEA,10.0,5.0,9.0,86.0,235.0,1.0,1.0,3.08,0.0,1.0,0.0
15224,non-whale,new_account,android,NA,6.0,4.0,7.0,120.0,318.0,1.0,1.0,3.14,0.0,0.0,0.0
15225,non-whale,established,ios,SEA,25.0,0.0,6.0,68.0,31.0,0.0,1.0,3.73,0.0,1.0,0.0
15226,non-whale,veteran,ios,NA,18.0,1.0,4.0,80.0,141.0,0.0,1.0,4.79,1.0,0.0,0.0
15227,non-whale,established,ios,NA,27.0,3.0,4.0,67.0,130.0,0.0,0.0,2.66,0.0,0.0,0.0
15228,non-whale,veteran,ios,EU,5.0,3.0,8.0,74.0,87.0,0.0,1.0,3.0,1.0,0.0,1.0
15229,whale,veteran,ios,NA,2.0,6.0,46.0,313.0,1521.0,1.0,1.0,,0.0,0.0,4.0
15230,non-whale,new_account,ios,EU,3.0,5.0,9.0,134.0,140.0,0.0,0.0,3.82,0.0,1.0,1.0
15231,non-whale,since_beta,android,SEA,16.0,3.0,12.0,85.0,79.0,0.0,1.0,3.53,0.0,1.0,0.0
15232,non-whale,since_beta,ios,SEA,2.0,10.0,29.0,332.0,1356.0,0.0,1.0,3.04,0.0,0.0,0.0
15233,non-whale,new_account,ios,SEA,8.0,3.0,7.0,54.0,95.0,1.0,1.0,2.84,0.0,1.0,0.0
15234,non-whale,established,android,SEA,19.0,3.0,6.0,102.0,170.0,0.0,1.0,2.65,0.0,0.0,0.0
15235,non-whale,veteran,android,SEA,7.0,6.0,3.0,45.0,5.0,0.0,1.0,3.29,0.0,1.0,
15236,non-whale,established,ios,EU,27.0,4.0,10.0,41.0,194.0,0.0,1.0,3.05,0.0,0.0,1.0
15237,non-whale,established,ios,SEA,9.0,3.0,5.0,76.0,143.0,1.0,1.0,2.96,0.0,0.0,1.0
15238,non-whale,since_beta,android,EU,11.0,9.0,21.0,257.0,801.0,0.0,1.0,2.23,0.0,1.0,2.0
15239,non-whale,established,ios,EU,27.0,6.0,8.0,54.0,128.0,0.0,1.0,3.21,0.0,1.0,1.0
15240,non-whale,veteran,ios,EU,11.0,3.0,7.0,89.0,174.0,0.0,1.0,3.37,0.0,0.0,1.0
15241,non-whale,new_account,android,SEA,4.0,2.0,13.0,135.0,166.0,1.0,1.0,2.94,0.0,0.0,0.0
15242,non-whale,since_beta,android,SEA,0.0,9.0,,220.0,696.0,0.0,1.0,2.65,0.0,0.0,0.0
15243,non-whale,veteran,ios,SEA,22.0,5.0,6.0,55.0,41.0,0.0,1.0,3.43,0.0,0.0,0.0
15244,non-whale,new_account,ios,NA,12.0,6.0,10.0,139.0,0.0,1.0,1.0,2.8,0.0,1.0,0.0
15245,non-whale,veteran,android,SEA,5.0,2.0,5.0,76.0,118.0,1.0,1.0,3.24,0.0,0.0,0.0
15246,non-whale,since_beta,android,SEA,25.0,4.0,5.0,86.0,47.0,0.0,1.0,3.12,0.0,1.0,0.0
15247,whale,established,ios,EU,3.0,16.0,43.0,592.0,3131.0,0.0,1.0,1.35,0.0,1.0,3.0
15248,non-whale,veteran,android,SEA,7.0,2.0,3.0,73.0,99.0,0.0,1.0,2.77,0.0,1.0,0.0
15249,whale,since_beta,android,NA,4.0,14.0,46.0,502.0,3196.0,4.0,1.0,,0.0,1.0,2.0
15250,non-whale,since_beta,android,SEA,12.0,2.0,4.0,70.0,93.0,2.0,1.0,2.66,0.0,0.0,0.0
15251,non-whale,veteran,android,NA,22.0,4.0,5.0,89.0,122.0,1.0,1.0,2.68,0.0,1.0,0.0
15252,non-whale,since_beta,android,NA,8.0,6.0,21.0,230.0,1143.0,1.0,1.0,2.26,0.0,1.0,2.0
15253,non-whale,since_beta,ios,SEA,,1.0,5.0,63.0,155.0,0.0,1.0,2.95,0.0,0.0,0.0
15254,non-whale,new_account,android,SEA,25.0,5.0,24.0,221.0,801.0,1.0,1.0,2.22,1.0,1.0,3.0
15255,non-whale,since_beta,ios,EU,0.0,9.0,23.0,163.0,915.0,1.0,1.0,2.28,0.0,1.0,2.0
15256,non-whale,new_account,ios,SEA,1.0,5.0,13.0,76.0,16.0,1.0,1.0,2.64,0.0,1.0,0.0
15257,,since_beta,ios,NA,15.0,18.0,48.0,403.0,1869.0,0.0,1.0,1.5,0.0,1.0,4.0
15258,non-whale,since_beta,android,EU,16.0,4.0,8.0,65.0,185.0,0.0,1.0,4.45,0.0,1.0,2.0
15259,whale,since_beta,ios,NA,27.0,19.0,50.0,467.0,2092.0,2.0,1.0,1.71,0.0,0.0,3.0
15260,non-whale,since_beta,ios,NA,0.0,9.0,26.0,115.0,533.0,1.0,1.0,2.7,0.0,1.0,1.0
15261,non-whale,new_account,ios,EU,0.0,9.0,26.0,109.0,797.0,0.0,1.0,2.67,0.0,1.0,1.0
15262,whale,since_beta,android,SEA,1.0,17.0,48.0,447.0,1420.0,2.0,1.0,1.78,0.0,0.0,5.0
15263,non-whale,established,android,NA,19.0,14.0,19.0,186.0,1091.0,1.0,1.0,2.05,,1.0,1.0
15264,non-whale,established,android,SEA,,3.0,11.0,64.0,93.0,0.0,1.0,3.04,0.0,1.0,0.0
15265,non-whale,since_beta,android,NA,20.0,5.0,27.0,143.0,515.0,0.0,1.0,1.92,0.0,1.0,2.0
15266,non-whale,since_beta,android,EU,24.0,1.0,7.0,0.0,67.0,0.0,1.0,3.43,0.0,0.0,1.0
15267,non-whale,veteran,android,NA,19.0,4.0,9.0,50.0,195.0,0.0,1.0,2.69,0.0,0.0,0.0
15268,non-whale,veteran,ios,SEA,2.0,11.0,26.0,230.0,590.0,0.0,1.0,2.36,0.0,1.0,3.0
15269,non-whale,veteran,android,EU,21.0,1.0,4.0,35.0,74.0,0.0,1.0,3.33,1.0,0.0,1.0
15270,non-whale,veteran,android,SEA,8.0,1.0,5.0,34.0,120.0,0.0,1.0,4.2,0.0,0.0,0.0
15271,non-whale,established,ios,SEA,3.0,3.0,2.0,115.0,17.0,0.0,1.0,2.99,0.0,0.0,0.0
15272,non-whale,veteran,android,SEA,13.0,7.0,20.0,190.0,755.0,1.0,1.0,2.26,0.0,0.0,2.0
15273,non-whale,veteran,android,EU,24.0,6.0,7.0,68.0,181.0,0.0,1.0,2.94,0.0,0.0,1.0
15274,non-whale,since_beta,ios,SEA,10.0,8.0,27.0,204.0,547.0,0.0,1.0,1.96,0.0,1.0,1.0
15275,non-whale,established,ios,SEA,8.0,2.0,5.0,80.0,34.0,0.0,1.0,3.76,0.0,0.0,0.0
15276,non-whale,new_account,ios,SEA,4.0,14.0,34.0,137.0,705.0,1.0,1.0,3.0,0.0,0.0,2.0
15277,non-whale,veteran,android,SEA,9.0,4.0,9.0,50.0,151.0,0.0,1.0,3.24,0.0,0.0,0.0
15278,non-whale,established,ios,EU,5.0,11.0,26.0,233.0,860.0,2.0,1.0,2.88,0.0,1.0,2.0
15279,non-whale,established,ios,SEA,15.0,3.0,3.0,89.0,225.0,0.0,1.0,3.58,0.0,0.0,0.0
15280,non-whale,new_account,ios,SEA,5.0,6.0,11.0,81.0,218.0,0.0,0.0,2.57,0.0,1.0,0.0
15281,non-whale,new_account,android,SEA,0.0,3.0,11.0,122.0,187.0,0.0,1.0,2.97,0.0,1.0,1.0
15282,whale,established,android,SEA,13.0,15.0,55.0,489.0,1038.0,0.0,1.0,1.99,0.0,0.0,3.0
15283,non-whale,new_account,ios,SEA,0.0,9.0,13.0,141.0,301.0,2.0,1.0,2.77,0.0,1.0,0.0
15284,non-whale,since_beta,ios,SEA,16.0,2.0,7.0,55.0,172.0,0.0,1.0,3.8,0.0,0.0,0.0
15285,non-whale,since_beta,android,NA,4.0,5.0,33.0,201.0,404.0,0.0,1.0,3.18,0.0,1.0,2.0
15286,non-whale,since_beta,android,SEA,5.0,14.0,22.0,290.0,485.0,0.0,0.0,2.89,0.0,0.0,1.0
15287,non-whale,since_beta,android,EU,1.0,11.0,29.0,213.0,1007.0,1.0,1.0,2.87,,1.0,2.0
15288,non-whale,new_account,ios,SEA,8.0,4.0,7.0,87.0,153.0,0.0,0.0,3.99,0.0,1.0,0.0
15289,non-whale,since_beta,ios,SEA,15.0,12.0,28.0,321.0,467.0,1.0,1.0,2.55,0.0,1.0,3.0
15290,non-whale,new_account,android,EU,11.0,9.0,13.0,90.0,277.0,0.0,1.0,3.11,0.0,1.0,1.0
15291,non-whale,,ios,SEA,12.0,5.0,6.0,88.0,101.0,0.0,1.0,3.83,0.0,0.0,0.0
15292,whale,established,ios,EU,4.0,17.0,52.0,567.0,2636.0,4.0,1.0,2.22,0.0,1.0,5.0
15293,non-whale,established,ios,SEA,10.0,15.0,25.0,262.0,894.0,0.0,1.0,1.84,0.0,1.0,0.0
15294,non-whale,established,android,NA,12.0,4.0,20.0,261.0,750.0,0.0,1.0,2.19,0.0,1.0,0.0
15295,non-whale,since_beta,android,EU,8.0,3.0,4.0,30.0,51.0,0.0,1.0,3.74,0.0,0.0,1.0
15296,whale,since_beta,android,NA,0.0,25.0,29.0,206.0,2600.0,3.0,0.0,2.0,0.0,1.0,4.0
15297,non-whale,new_account,android,SEA,1.0,6.0,12.0,127.0,229.0,0.0,1.0,3.62,0.0,0.0,0.0
15298,non-whale,veteran,android,SEA,23.0,2.0,5.0,46.0,68.0,0.0,1.0,2.81,0.0,0.0,0.0
15299,non-whale,established,ios,SEA,24.0,8.0,36.0,189.0,676.0,0.0,1.0,2.1,0.0,1.0,1.0
15300,non-whale,established,android,SEA,9.0,0.0,9.0,82.0,134.0,0.0,1.0,2.8,0.0,0.0,0.0
15301,non-whale,new_account,android,SEA,2.0,4.0,9.0,44.0,162.0,0.0,1.0,2.81,0.0,1.0,1.0
15302,non-whale,veteran,android,NA,24.0,6.0,8.0,4.0,21.0,0.0,1.0,2.65,0.0,1.0,0.0
15303,non-whale,established,android,NA,23.0,4.0,6.0,94.0,153.0,0.0,1.0,4.63,0.0,1.0,0.0
15304,non-whale,veteran,ios,SEA,11.0,3.0,7.0,55.0,107.0,0.0,1.0,2.79,0.0,0.0,0.0
15305,non-whale,since_beta,ios,NA,0.0,6.0,20.0,262.0,914.0,2.0,,2.75,0.0,0.0,1.0
15306,non-whale,veteran,android,SEA,26.0,7.0,10.0,81.0,99.0,0.0,1.0,3.16,0.0,0.0,0.0
15307,non-whale,veteran,ios,SEA,0.0,11.0,32.0,308.0,1103.0,1.0,1.0,2.78,0.0,0.0,3.0
15308,non-whale,new_account,android,SEA,4.0,5.0,2.0,49.0,0.0,1.0,1.0,2.78,0.0,0.0,0.0
15309,non-whale,new_account,android,SEA,24.0,6.0,7.0,29.0,197.0,0.0,0.0,3.05,0.0,0.0,0.0
15310,non-whale,established,ios,SEA,3.0,0.0,11.0,85.0,146.0,0.0,1.0,3.06,0.0,0.0,0.0
15311,non-whale,new_account,android,EU,5.0,2.0,8.0,102.0,25.0,1.0,1.0,2.75,0.0,0.0,2.0
15312,non-whale,since_beta,ios,NA,20.0,6.0,23.0,158.0,422.0,1.0,1.0,2.64,0.0,1.0,1.0
15313,non-whale,established,ios,EU,14.0,7.0,5.0,120.0,54.0,0.0,0.0,3.03,0.0,1.0,1.0
15314,non-whale,established,android,SEA,27.0,3.0,2.0,45.0,276.0,0.0,1.0,2.69,0.0,0.0,0.0
15315,non-whale,established,ios,EU,12.0,4.0,4.0,69.0,161.0,0.0,1.0,2.52,0.0,1.0,1.0
15316,whale,veteran,ios,EU,0.0,21.0,41.0,551.0,1929.0,2.0,1.0,2.21,0.0,1.0,6.0
15317,non-whale,veteran,ios,SEA,8.0,3.0,6.0,177.0,154.0,0.0,1.0,3.53,0.0,0.0,0.0
15318,non-whale,established,android,EU,17.0,0.0,7.0,81.0,0.0,0.0,1.0,4.33,0.0,0.0,1.0
15319,non-whale,since_beta,android,EU,12.0,8.0,24.0,180.0,930.0,1.0,1.0,2.42,0.0,0.0,2.0
15320,non-whale,veteran,ios,SEA,1.0,17.0,21.0,293.0,670.0,0.0,0.0,2.63,0.0,1.0,1.0
15321,whale,since_beta,ios,EU,25.0,14.0,41.0,450.0,1941.0,4.0,1.0,2.13,0.0,1.0,6.0
15322,non-whale,veteran,ios,EU,6.0,8.0,25.0,328.0,827.0,0.0,1.0,2.56,0.0,0.0,2.0
15323,non-whale,veteran,ios,SEA,23.0,6.0,8.0,53.0,18.0,0.0,1.0,3.57,0.0,0.0,0.0
15324,non-whale,new_account,android,NA,13.0,6.0,8.0,102.0,116.0,0.0,1.0,2.73,0.0,0.0,0.0
15325,non-whale,new_account,ios,NA,12.0,3.0,7.0,50.0,,0.0,1.0,4.23,0.0,0.0,0.0
15326,non-whale,since_beta,ios,NA,10.0,6.0,30.0,185.0,742.0,1.0,1.0,3.11,2.0,1.0,2.0
